project	project_id	filename	url	md5	size_mb
Acinetobacter_baumannii	z7q5y	Acinetobacter_baumannii_global_ordered_0006.agc	https://osf.io/download/6a35c97f6e150928031667a0/	2cff1f6729f513a19ec97c562b9124b0	170.588361
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0135.agc	https://osf.io/download/6a35f2027700d1a4642bf29d/	86e06091b622ac879bc4feee2e6f3d0c	40.404337
Campylobacter_D_lari	z7q5y	Campylobacter_D_lari_global_ordered_0001.agc	https://osf.io/download/6a35d1b96dddd848131667aa/	238b80d7837a9853a38bba23526d70a3	5.063913
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0028.agc	https://osf.io/download/6a35e9adb1928b52b4166740/	f912be828f780a57f81575ef581ed540	29.951584
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0031.agc	https://osf.io/download/6a35ee9c705a59d1b72bf2a9/	d04dbab613fd5f21234f9ea78f939ebf	14.250202
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0004.agc	https://osf.io/download/6a35e80cc1eea1f7271cd2c5/	b2d20e8a9b272937779195122920625c	35.892524
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0132.agc	https://osf.io/download/6a35f1e9e8dc42d18d1cd290/	84086639c9c5d95171be6d1988d4f3f2	26.798903
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0064.agc	https://osf.io/download/6a35df7a93ed423aec166749/	4dc8f8d7828959d779b5bc2ca75e6ef0	63.529139
Stutzerimonas_stutzeri	z7q5y	Stutzerimonas_stutzeri_global_ordered_0001.agc	https://osf.io/download/6a35f67c179e90a5a01cd317/	2eae175df220ad5c66d31b847709ec5c	18.655590
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0006.agc	https://osf.io/download/6a35ec0c343d8094f7166842/	afb9f1f61c27446d37c9c5e97001b57b	73.443662
Streptococcus_pneumoniae	z7q5y	Streptococcus_pneumoniae_global_ordered_0026.agc	https://osf.io/download/6a35f5af179e90a5a01cd2d1/	3bb0e9e8a88d0ec0fb46777d7931932b	28.809916
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0063.agc	https://osf.io/download/6a35df705ac8ac42e42bf2aa/	8d1b29a6830133fed09a314227ace865	64.245001
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0025.agc	https://osf.io/download/6a35d9af17206c23611cd315/	14af21a6de5e842ca6bad6b3a14c7341	115.552328
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Achromobacter_xylosoxidans	z7q5y	Achromobacter_xylosoxidans_global_ordered_0001.agc	https://osf.io/download/6a35c8aec2250731e92bf326/	f738c60fb677d0386f512275697dec9f	53.411582
Bifidobacterium_animalis	z7q5y	Bifidobacterium_animalis_global_ordered_0001.agc	https://osf.io/download/6a35cde0a3d90927702bf31b/	b3d6ea93a7358b6d857a3f753b3a5077	3.701241
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0032.agc	https://osf.io/download/6a35eea3ca934aa46d16676f/	5f2be3d6a2c421bec8a6fbac47434284	14.258670
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0073.agc	https://osf.io/download/6a35e0245ac8ac42e42bf2d8/	b3d397164571eb328c8abc24c8853681	187.444352
Campylobacter_D_concheus	z7q5y	Campylobacter_D_concheus_global_ordered_0001.agc	https://osf.io/download/6a35d035e1cf7dffd61cd32d/	270fbd8ada4b22ac5d029fa4d9c2775f	6.031167
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0091.agc	https://osf.io/download/6a35f098efdd8b28ac2bf2aa/	7fa41c214a6f37040b88f16000cb6374	92.310345
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0016.agc	https://osf.io/download/6a35f2fa1a5cae9bd02bf2a0/	4cdcc823f85493adbf151734780813e0	26.681867
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0098.agc	https://osf.io/download/6a35f0cf277da94efa2bf2bc/	2b2207582f3352f41f948187bfb535a6	32.486764
Bacillus_pumilus	z7q5y	Bacillus_pumilus_global_ordered_0001.agc	https://osf.io/download/6a35cce65f5e2082881667cf/	443a81f4d2ed0c77d43269cf9afd8422	11.459643
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Aeromonas_caviae	z7q5y	Aeromonas_caviae_global_ordered_0001.agc	https://osf.io/download/6a35cab2e1cf7dffd61cd2c1/	9c82fb1d0762bb196f6968ad10358130	96.958752
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0102.agc	https://osf.io/download/6a35f0f092d7bb421c1cd2a7/	35b2adcfbbb4c9d6d2aac681a22f2d2f	65.007529
Moraxella_catarrhalis	z7q5y	Moraxella_catarrhalis_global_ordered_0001.agc	https://osf.io/download/6a35e6e62ea130d4f5166777/	d50a73fcdc58c5f9f5373bcfb73b0776	30.149648
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0138.agc	https://osf.io/download/6a35f217e8dc42d18d1cd29d/	a96080e98d458442885aa12d1a587010	23.542602
Providencia_rettgeri_A	z7q5y	Providencia_rettgeri_A_global_ordered_0001.agc	https://osf.io/download/6a35eb9153a57f985f2bf2be/	d1710e2d6deff35e148a9b21b7c212da	11.942096
Acinetobacter_baumannii	z7q5y	Acinetobacter_baumannii_global_ordered_0005.agc	https://osf.io/download/6a35c92d1bb10061182bf331/	ea5040b63ee5269078c37d9b3373e7c1	61.488214
Clostridium_G_tetani	z7q5y	Clostridium_G_tetani_global_ordered_0001.agc	https://osf.io/download/6a35d3ad304299ba1916674b/	46b67ffe3af5f077a4069f931ec09c09	4.786647
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0129.agc	https://osf.io/download/6a35f1d2c0fc74c88b166747/	08b6cc88d5d6d607ad684ea338d479f2	29.136794
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0005.agc	https://osf.io/download/6a35e81c7168a5dcbd2bf2a6/	2b84455033fee38d1698d2cd87584cf0	33.993793
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Campylobacter_D_jejuni	z7q5y	Campylobacter_D_jejuni_global_ordered_0008.agc	https://osf.io/download/6a35d0d6f2cddeba3c166788/	88d8921876f427861fe5dc50bb3d5bc5	21.996697
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0040.agc	https://osf.io/download/6a35dd09eebfa787c01cd2c9/	10cf6205a6d719aab852506ed273c18e	102.964472
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0014.agc	https://osf.io/download/6a35d87ec6ef91c4692bf3b7/	dabe78deb33314f43310a9ed6fa97702	72.446463
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0060.agc	https://osf.io/download/6a35df51860beb9b412bf2ce/	8d6ab2978dbb35caf2343d22384dc144	81.655509
Citrobacter_werkmanii	z7q5y	Citrobacter_werkmanii_global_ordered_0001.agc	https://osf.io/download/6a35d2ab6dddd848131667c9/	1d9fb2c203a714c9a52b70e162d99236	29.142038
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0015.agc	https://osf.io/download/6a35f2f392d7bb421c1cd2fa/	28d4f073f3f8b9442dd4497d346ba34b	28.234920
Bifidobacterium_adolescentis	z7q5y	Bifidobacterium_adolescentis_global_ordered_0001.agc	https://osf.io/download/6a35cdd6656c32e6181cd2aa/	d43c7f5671dbf7df298f2e50531d32da	38.717283
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0076.agc	https://osf.io/download/6a35f00733ec3079e7166799/	719fb1c38a22c4cc0614528763ce64f7	47.380946
Klebsiella_pneumoniae	z7q5y	Klebsiella_pneumoniae_global_ordered_0008.agc	https://osf.io/download/6a35e36a250fdd44151cd26a/	1f43cd8dc02e283dc78f9a7abdd47462	73.638876
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Neisseria_gonorrhoeae	z7q5y	Neisseria_gonorrhoeae_global_ordered_0002.agc	https://osf.io/download/6a35ea5a6ad81134991cd2a4/	0385359f57784f4120edb2710e933fac	28.076949
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0117.agc	https://osf.io/download/6a35f1736f002381202bf2a8/	33e4ab8dff2e75d7fae45e05cfd857cb	39.252847
Janthinobacterium_lividum_E	z7q5y	Janthinobacterium_lividum_E_global_ordered_0001.agc	https://osf.io/download/6a35e22531a46365ba1cd301/	4644580239054b5e13ed75f4084d1d9e	7.367451
Hungateiclostridium_thermocellum	z7q5y	Hungateiclostridium_thermocellum_global_ordered_0001.agc	https://osf.io/download/6a35e21cd69fc256a6166807/	92b3a6075ed62f82d726057b131080e8	4.534788
Acinetobacter_ursingii	z7q5y	Acinetobacter_ursingii_global_ordered_0001.agc	https://osf.io/download/6a35ca29cee22caf841cd28b/	dc5a7ee5e8eba6bd4ab10e572ced6fdf	13.815593
Campylobacter_D_coli	z7q5y	Campylobacter_D_coli_global_ordered_0005.agc	https://osf.io/download/6a35cffdce49a902191cd2f4/	8cb72af2fa7ce6de85e12d8919db2d2f	24.071633
Campylobacter_D_coli	z7q5y	Campylobacter_D_coli_global_ordered_0006.agc	https://osf.io/download/6a35d01a2fffbb6dfd2bf2f7/	6cb7e81b5ce2a03cb5f3c833eb853f79	31.411569
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0007.agc	https://osf.io/download/6a35d7b3c6ef91c4692bf396/	742e6d0124242f1d174362c26e7d6890	33.268249
Agrobacterium_tumefaciens	z7q5y	Agrobacterium_tumefaciens_global_ordered_0001.agc	https://osf.io/download/6a35cba9df36e28e5b2bf2aa/	52a73cd3e28ef3b42195547def73998f	18.363529
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0002.agc	https://osf.io/download/6a35e7e8d6d1ab175c16677b/	90db9d9e1338ccf9c441857d3af25404	44.014967
Enterobacter_bugandensis	z7q5y	Enterobacter_bugandensis_global_ordered_0001.agc	https://osf.io/download/6a35d4e058ef2ca38e2bf2b9/	a4519a4175fcfe0952a3295b29bcf129	29.071471
Ligilactobacillus_salivarius	z7q5y	Ligilactobacillus_salivarius_global_ordered_0001.agc	https://osf.io/download/6a35e53ed96f26f27d2bf309/	82af718d42adbf212dc21312ac280ad0	14.484496
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0042.agc	https://osf.io/download/6a35eefb0a30bcb1751cd2ec/	d0259c2d66a0ca02027a146dbfe8cd08	13.150115
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0019.agc	https://osf.io/download/6a35d8dc81eba7329c16679c/	71cfd9dc999311b44ccf5ab07a4b5cbf	92.375749
Stenotrophomonas_maltophilia_F	z7q5y	Stenotrophomonas_maltophilia_F_global_ordered_0001.agc	https://osf.io/download/6a35f3ca1a5cae9bd02bf2c4/	8af51fda84aca7c79f2407530fd3acfa	22.026321
Enterobacter_kobei	z7q5y	Enterobacter_kobei_global_ordered_0001.agc	https://osf.io/download/6a35d57beb7358231b1cd280/	3965077d0e90af56fc4ca428ceef0a97	56.084591
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0120.agc	https://osf.io/download/6a35f18de8dc42d18d1cd27d/	f1ffa6ef11065ae9443caf263b22fca1	45.143424
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0026.agc	https://osf.io/download/6a35e99357472d6cc6166740/	a6bf9b7471d896c26325c04ebebc5702	58.075930
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Campylobacter_D_coli	z7q5y	Campylobacter_D_coli_global_ordered_0008.agc	https://osf.io/download/6a35d02de9654d293f2bf2ea/	bccc6658250ddb316edbfbf20db61c0c	30.595530
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0008.agc	https://osf.io/download/6a35d7cd3596d82e481cd2f5/	2167aad1f6b84d865d9b3980e128de8e	29.551037
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0050.agc	https://osf.io/download/6a35ef3a705a59d1b72bf2c7/	37a420bbf57e388acfb72f6fa9dd608e	31.224156
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0029.agc	https://osf.io/download/6a35ee8c33ec3079e7166752/	c8a16eb8897a2331a664ef1e9fd1aec0	22.792919
Pseudomonas_E_glycinae	z7q5y	Pseudomonas_E_glycinae_global_ordered_0001.agc	https://osf.io/download/6a35eca67105a1ac992bf2d9/	72537c90ff9b0e10b074ec1e4de9d692	7.769897
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0002.agc	https://osf.io/download/6a35f294c0fc74c88b166779/	5a7b9c5360464da4ea2572e69a11bf98	26.038890
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0031.agc	https://osf.io/download/6a35db3b99b851abcd1cd358/	d54b1a7e32e9d8ab7e8fa22b0acc7419	158.015350
Lactiplantibacillus_plantarum	z7q5y	Lactiplantibacillus_plantarum_global_ordered_0001.agc	https://osf.io/download/6a35e48beec5fd85c82bf2a6/	3b4e42ac9633372d8a9bb9a1427ab332	24.733439
Clostridium_AQ_innocuum	z7q5y	Clostridium_AQ_innocuum_global_ordered_0001.agc	https://osf.io/download/6a35d36970c4c48fef1cd2e8/	8d075789b3897ff89061cce5d77e6c24	11.854297
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0083.agc	https://osf.io/download/6a35e1034c6b0d61502bf2b0/	87dcf84ae89433578e8f2f63fcab43e0	156.307527
Sinorhizobium_meliloti	z7q5y	Sinorhizobium_meliloti_global_ordered_0001.agc	https://osf.io/download/6a35f27edfb5efe0ae1cd27f/	a3b64cc7198e645db26682110e600a2d	37.835815
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0141.agc	https://osf.io/download/6a35f22bea095ea9ee1667b7/	424eb313b1b3a674397465d2eda97362	25.516611
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0047.agc	https://osf.io/download/6a35ef217825db54b516679f/	4ca82af6246a7f2cc90adc58caeb32cc	15.047373
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0013.agc	https://osf.io/download/6a35d85003cf172d972bf357/	9996d2e385d62fb03142d4b7bf26ba7b	71.419919
Streptococcus_pneumoniae	z7q5y	Streptococcus_pneumoniae_global_ordered_0023.agc	https://osf.io/download/6a35f598b69661572cb0e7d8/	d3017c8ccb9230112784f9bcf9ad4710	45.973255
Staphylococcus_xylosus	z7q5y	Staphylococcus_xylosus_global_ordered_0001.agc	https://osf.io/download/6a35f3a595c715f0241cd2a3/	affcea705df90b2334e3f6742ebc0ecb	8.882409
Bacteroides_cellulosilyticus	z7q5y	Bacteroides_cellulosilyticus_global_ordered_0001.agc	https://osf.io/download/6a35cd29656c32e6181cd275/	1cee17a43dd0f6a9a976cbb29f5f40b7	40.104783
Erysipelothrix_rhusiopathiae	z7q5y	Erysipelothrix_rhusiopathiae_global_ordered_0001.agc	https://osf.io/download/6a35d70c17206c23611cd2ca/	c9e5b702b2005bafc52ca8f823f5492a	7.751464
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Streptococcus_pneumoniae	z7q5y	Streptococcus_pneumoniae_global_ordered_0015.agc	https://osf.io/download/6a35f5413561e6f28a8e8c20/	8b67953602d20fd72aae7569fc51f1f3	28.602788
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0107.agc	https://osf.io/download/6a35f11ccf673e3d371cd2c3/	1e3632f0025ef2dce945cdfa822d7e19	25.875904
Flavobacterium_psychrophilum	z7q5y	Flavobacterium_psychrophilum_global_ordered_0001.agc	https://osf.io/download/6a35e14b9e590a52781cd30b/	28ddf81e130a3ce8f23a0440ca7e2dba	6.046349
Streptococcus_pyogenes	z7q5y	Streptococcus_pyogenes_global_ordered_0004.agc	https://osf.io/download/6a35f5e658844c7cad166782/	3c4a634505b248079fbce76b9ee001a8	7.664084
Serratia_marcescens	z7q5y	Serratia_marcescens_global_ordered_0001.agc	https://osf.io/download/6a35f2511272fc28f5166766/	d16a40a6cdaa24e1e394ddd433ae5b0a	12.791098
Burkholderia_dolosa	z7q5y	Burkholderia_dolosa_global_ordered_0001.agc	https://osf.io/download/6a35cec3ce49a902191cd291/	99f321bffdcedefb3c9845ed285820f6	14.728592
Neisseria_gonorrhoeae	z7q5y	Neisseria_gonorrhoeae_global_ordered_0009.agc	https://osf.io/download/6a35ea9d343d8094f716680d/	96e9aeabf6d8617c9578fd0e339f3612	25.573870
Bacillus_A_mycoides	z7q5y	Bacillus_A_mycoides_global_ordered_0001.agc	https://osf.io/download/6a35cc7d39f5c825912bf2b8/	83d9d42bc58601af9db672603c6a4bfb	27.269189
Stenotrophomonas_maltophilia	z7q5y	Stenotrophomonas_maltophilia_global_ordered_0001.agc	https://osf.io/download/6a35f3d495c715f0241cd2a7/	d3d869453e17b7b973502e7d10a4a2f6	58.531676
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0003.agc	https://osf.io/download/6a35ebf06f156d70891cd309/	0e8cce5ce4b2887695906c11c0d0ba87	101.835841
Staphylococcus_argenteus	z7q5y	Staphylococcus_argenteus_global_ordered_0001.agc	https://osf.io/download/6a35f2851a5cae9bd02bf27d/	d9b6b08095b7b9828d8792599eea302a	8.407215
Klebsiella_grimontii	z7q5y	Klebsiella_grimontii_global_ordered_0001.agc	https://osf.io/download/6a35e2490e788a296f2bf2f9/	526819bd3308b9851e8ca7369da97088	55.429308
Streptococcus_pneumoniae	z7q5y	Streptococcus_pneumoniae_global_ordered_0016.agc	https://osf.io/download/6a35f54cdcca8c1901b0e7eb/	41c58cfed5a7cfc3efa58acda54275ed	32.796418
Streptococcus_pneumoniae	z7q5y	Streptococcus_pneumoniae_global_ordered_0013.agc	https://osf.io/download/6a35f532a9f6cc6cb016678a/	d05e13973af75ef8816903d11b353abe	28.731523
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0136.agc	https://osf.io/download/6a35f208c0fc74c88b166756/	cc7b6994b830f05c29566e2d19cb53d8	26.133774
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0053.agc	https://osf.io/download/6a35ef53277da94efa2bf283/	331c5f591025fe5c2e598d6e06016b48	53.116260
Enterococcus_faecalis	z7q5y	Enterococcus_faecalis_global_ordered_0001.agc	https://osf.io/download/6a35d6e2304299ba191667c5/	98c172f856a9be1399dea9c0f212a375	57.308363
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0133.agc	https://osf.io/download/6a35f1f1c0fc74c88b166752/	5fd2042e26c5049b9bdf351d6cc93f17	31.207666
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0002.agc	https://osf.io/download/6a35ed74837a1067de166767/	137851f14d2e4f68d970a2cff6575d1a	58.940411
Campylobacter_D_jejuni	z7q5y	Campylobacter_D_jejuni_global_ordered_0006.agc	https://osf.io/download/6a35d0c76dddd84813166760/	8585dd708dd2f6ac01a1af776f79709a	27.259715
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0012.agc	https://osf.io/download/6a35d8494e561bdfb6166757/	0aa992b9398e020acc5fa3eadebc87fd	88.424457
Stenotrophomonas_sepilia	z7q5y	Stenotrophomonas_sepilia_global_ordered_0001.agc	https://osf.io/download/6a35f3e31272fc28f51667c5/	a59606937399a23eecbaa692ce64fcfc	25.179902
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0006.agc	https://osf.io/download/6a35f2b2467ca8f68c166768/	0708dc03421044b929c56a7aefec2a85	42.811834
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0046.agc	https://osf.io/download/6a35dd9d4ea5ffb3381cd2c2/	6940a86a4016a7062b8c2e832ce5d0a6	106.168292
Acinetobacter_baumannii	z7q5y	Acinetobacter_baumannii_global_ordered_0003.agc	https://osf.io/download/6a35c8ebc2250731e92bf33d/	942c48cb84da6b007d8422f92eba8c40	27.727903
Streptococcus_pneumoniae	z7q5y	Streptococcus_pneumoniae_global_ordered_0004.agc	https://osf.io/download/6a35f4a3467ca8f68c1667ae/	f6a0970c0dccf0dca5c87628017ae236	51.979561
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0128.agc	https://osf.io/download/6a35f1ca5ffe9ea6742bf2d5/	eaa8edcc13e9e3934ce993e83556bd4a	27.247774
Burkholderia_cepacia	z7q5y	Burkholderia_cepacia_global_ordered_0001.agc	https://osf.io/download/6a35ceb1b710580c391667d4/	bf182c0e42190bdf478b881ebb2aaf58	45.500581
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0080.agc	https://osf.io/download/6a35e0adf0b592a7c61cd2aa/	6f5dc6ce884de537ba6aade7706d3dcb	171.026693
Listeria_seeligeri	z7q5y	Listeria_seeligeri_global_ordered_0001.agc	https://osf.io/download/6a35e67ad06ab388401cd281/	9e27455e3fba6e9d62cbba57666d09f6	10.757973
Citrobacter_A_amalonaticus	z7q5y	Citrobacter_A_amalonaticus_global_ordered_0001.agc	https://osf.io/download/6a35d2046dddd848131667b7/	e0823ea4c958eab99aef7bbd4ecf1054	23.987190
Sinorhizobium_medicae	z7q5y	Sinorhizobium_medicae_global_ordered_0001.agc	https://osf.io/download/6a35f2761a5cae9bd02bf26f/	f51798b859038433a9af08c15a2e80f0	19.910069
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0011.agc	https://osf.io/download/6a35d8113596d82e481cd318/	dc085e00355cfa573cdaddcfcb3dfac4	97.594134
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0019.agc	https://osf.io/download/6a35ee34135ae9f26d2bf2ac/	8d9fd6b3a3efb05ad51c1cac19eb70e5	62.631558
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0039.agc	https://osf.io/download/6a35eedf3a20c1056e1cd2ab/	02281f801dc1cf98b29d77553a8bdd5c	14.385099
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0116.agc	https://osf.io/download/6a35f16c6f67ccd2f71cd2ad/	adbc430b31539f04330389ea14120f0f	33.620027
Bacteroides_stercoris	z7q5y	Bacteroides_stercoris_global_ordered_0001.agc	https://osf.io/download/6a35cd86dae74282731cd31c/	e19aff1e915955572c63454a88abbc22	15.544842
Glaesserella_parasuis	z7q5y	Glaesserella_parasuis_global_ordered_0001.agc	https://osf.io/download/6a35e17091e07975e21667a9/	8b85d540bfdf811d3456a0560b6c5212	17.384005
Klebsiella_pneumoniae	z7q5y	Klebsiella_pneumoniae_global_ordered_0001.agc	https://osf.io/download/6a35e2caea24fc3d85166776/	330260107a28a3d1d4f83b0932468b3b	49.975149
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0001.agc	https://osf.io/download/6a35ebdeecc6912b77166767/	cb0ad4ce8fd085d82e1dff2ab9dfd2fc	67.969650
Citrobacter_B_koseri	z7q5y	Citrobacter_B_koseri_global_ordered_0001.agc	https://osf.io/download/6a35d249838fa05e642bf296/	50a168845aa89bb5a4bd21ed6ba3383b	17.344998
Paenibacillus_H_larvae	z7q5y	Paenibacillus_H_larvae_global_ordered_0001.agc	https://osf.io/download/6a35eb2d53a57f985f2bf2b3/	8fd837f35d3b722f7b5e8157f37a8154	14.848755
subthreshold_remainder	z7q5y	subthreshold_remainder_global_ordered_0090.agc	https://osf.io/download/6a35f7f2f389e701e5b0e7d0/	e8b70312a9d5f56eb98ce312322c4917	121.802538
Mesomycoplasma_hyopneumoniae	z7q5y	Mesomycoplasma_hyopneumoniae_global_ordered_0001.agc	https://osf.io/download/6a35e6bbd06ab388401cd283/	2e889df8839a269bccfbfb6ab5372389	1.845108
Acinetobacter_baumannii	z7q5y	Acinetobacter_baumannii_global_ordered_0004.agc	https://osf.io/download/6a35c906c2250731e92bf33f/	369a2979ffc4765b06c9b7ca277921d4	28.901065
Bifidobacterium_breve	z7q5y	Bifidobacterium_breve_global_ordered_0001.agc	https://osf.io/download/6a35cdfe6f187416001cd293/	313bd427a0fe8201b26b825426903f23	7.867204
Staphylococcus_capitis	z7q5y	Staphylococcus_capitis_global_ordered_0001.agc	https://osf.io/download/6a35f34dea095ea9ee1667d3/	d25785375feb2dec8c2496cd247999a5	11.723269
Acinetobacter_radioresistens	z7q5y	Acinetobacter_radioresistens_global_ordered_0001.agc	https://osf.io/download/6a35ca0f6e150928031667cb/	12834881456831096e54d80f9a42b764	9.277901
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0005.agc	https://osf.io/download/6a35d79e3596d82e481cd2e4/	0301965863b38823941a22033a56c931	133.444748
Neisseria_meningitidis	z7q5y	Neisseria_meningitidis_global_ordered_0005.agc	https://osf.io/download/6a35eaf4b1928b52b416679b/	ba58d556a72e6845333f5bb13ebb4f6a	32.927594
Pseudomonas_E_paracarnis	z7q5y	Pseudomonas_E_paracarnis_global_ordered_0001.agc	https://osf.io/download/6a35ece47105a1ac992bf2dc/	02bed6fc9f44ee40f8d1a57a8f72a002	27.653209
Haemophilus_influenzae	z7q5y	Haemophilus_influenzae_global_ordered_0001.agc	https://osf.io/download/6a35e1b2308e793ed42bf289/	b724d33b4b531fb66f31ea1c89e14112	24.534714
Klebsiella_aerogenes	z7q5y	Klebsiella_aerogenes_global_ordered_0001.agc	https://osf.io/download/6a35e2300e788a296f2bf2e8/	0c73a252c830d19f794867d757499494	83.503467
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0025.agc	https://osf.io/download/6a35e988f7b19b30e71cd2b0/	6381448b61ef0565f93e25f061261dff	57.913728
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0112.agc	https://osf.io/download/6a35f1466f002381202bf2a5/	1ff0f8a712f64da634c5f72c45f808de	18.898807
Mycoplasmoides_pneumoniae	z7q5y	Mycoplasmoides_pneumoniae_global_ordered_0001.agc	https://osf.io/download/6a35ea36343d8094f71667f4/	031e4a988d840a81331bd26fcf95b5aa	0.978939
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0027.agc	https://osf.io/download/6a35d9c48d83c1db3e2bf27d/	505cfad92f78ec2b61c5564f5fe57c41	146.339454
subthreshold_remainder	z7q5y	subthreshold_remainder_global_ordered_0052.agc	https://osf.io/download/6a35f6f73380de539716675e/	0be1cabdcbe3b4c67afd3929239812ec	146.159833
